Sample,Box_Type,Channel,Quality,Usability,Reason,Baseline_Std,Noise_to_Signal,Mean_Resistance,High_Freq_Noise,Has_Drift
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T21,DEAD,EXCLUDE,Sensor saturated or unstable,491889.7490806311,0.21139854681663475,26558845.125,0.0,True
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T22,DEAD,EXCLUDE,Sensor saturated or unstable,18410.88629504676,0.25129855854997385,6324279.8125,0.0,True
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T23,DEAD,EXCLUDE,Sensor saturated or unstable,373199.7960609185,0.20475467614558354,46871355.25,0.0,True
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T24,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T25,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T26,DEAD,EXCLUDE,Sensor saturated or unstable,5186949.0173401255,0.09574502874705139,49828356.75,0.0,True
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,100.0,0.0,False
UNKNOWN950104_041600_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T28,POOR,MARGINAL,Significant drift persists after baseline correction,67.37266890678964,0.24805842749179166,999587.2124999999,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T2,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,160.39512513914343,0.07972717225327272,136290.48125,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T4,DEAD,EXCLUDE,Sensor saturated or unstable,99460.84942491191,0.07114591399108423,29704543.0,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T5,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T6,POOR,MARGINAL,Significant drift persists after baseline correction,84.34764289007283,0.12427824206580272,21873.85625,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,6.768161267615086,0.12867226744490876,1777.65,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T8,DEAD,EXCLUDE,Sensor saturated or unstable,361475.17050651927,0.1370571859701886,27363637.125,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,5.850731791835978,0.12448365514518148,1286.09375,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T10,POOR,MARGINAL,Significant drift persists after baseline correction,6.965997899519521,0.11345273451967695,1978.225,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T11,DEAD,EXCLUDE,Sensor saturated or unstable,215109.1918308123,0.14389638286362458,5611341.125,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T12,DEAD,EXCLUDE,Sensor saturated or unstable,45177.85036545898,0.09049361299712556,4831032.0625,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T13,DEAD,EXCLUDE,Sensor saturated or unstable,167687.4768060364,0.12673104470307534,10039090.0,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T14,DEAD,EXCLUDE,Sensor saturated or unstable,260594.7383830429,0.15067991688906351,9403047.25,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T15,DEAD,EXCLUDE,Sensor saturated or unstable,384080.5549721308,0.27329925041493697,35869764.75,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T16,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,6.374166612193281,0.1290317127971734,1447.3375,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,407.77083413163024,0.08879060079077221,135381.57499999998,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T19,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,241.57705994283654,0.14010152522346583,103155.20625,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T21,DEAD,EXCLUDE,Sensor saturated or unstable,293451.6500050732,0.13975352179993772,29346182.125,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T22,DEAD,EXCLUDE,Sensor saturated or unstable,21051.567074426133,0.19779358721461696,6387841.15625,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T23,DEAD,EXCLUDE,Sensor saturated or unstable,128827.03695372997,0.10229986385676099,48301719.25,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T24,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T25,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T26,DEAD,EXCLUDE,Sensor saturated or unstable,22450929.91937647,0.41691203574963565,67757354.75,0.0,True
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,100.0,0.0,False
UNKNOWN950104_041356_0001VRP_PREGNANCY_CHIP_TEST_10_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,786.406851137266,0.4401448766649081,1000138.125,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T2,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,114.20920071420561,0.07935051810894006,113260.96153846153,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T4,DEAD,EXCLUDE,Sensor saturated or unstable,130114.84569862802,0.2473967283065392,19190967.512820512,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T5,POOR,MARGINAL,Significant drift persists after baseline correction,169.11447158655176,0.2258774830860556,126254.59230769229,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T6,POOR,MARGINAL,Significant drift persists after baseline correction,14.154828387043432,0.05230904799348957,19721.842307692306,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,0.38078865529313266,0.05216282949149572,1151.6653846153845,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T8,DEAD,EXCLUDE,Sensor saturated or unstable,627565.8513052192,0.025767916299529944,117988429.74358974,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,0.43301270189224117,0.10561285411747938,1161.3102564102564,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T10,POOR,MARGINAL,Significant drift persists after baseline correction,0.8395350651205986,0.06996125542613355,1994.883333333333,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T11,DEAD,EXCLUDE,Sensor saturated or unstable,606.9920229603568,0.023590370298297917,338042.0551282051,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T12,DEAD,EXCLUDE,Sensor saturated or unstable,15481.92956679209,0.013126497694070403,8982852.102564102,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T13,DEAD,EXCLUDE,Sensor saturated or unstable,30134.571260753728,0.01790106971967585,12039719.705128206,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T14,DEAD,EXCLUDE,Sensor saturated or unstable,33152.42436117512,0.03076308621773023,7864342.743589744,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T15,DEAD,EXCLUDE,Sensor saturated or unstable,206140.43590057179,0.08717727724488068,36215992.820512824,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T16,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.3427827300200472,0.021423920626119055,1152.2884615384614,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,43.485869247588816,0.05747537569069883,136207.12051282052,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T19,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,221.88801930503388,0.1700421636179145,50820.932051282056,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T21,DEAD,EXCLUDE,Sensor saturated or unstable,205388.86492047727,0.16634125366916322,13983145.346153846,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T22,DEAD,EXCLUDE,Sensor saturated or unstable,21299.689377705294,0.19078904852835252,6031397.538461538,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T23,DEAD,EXCLUDE,Sensor saturated or unstable,146081.85534382676,0.2394384141403023,26985884.948717948,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T24,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T25,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T26,DEAD,EXCLUDE,Sensor saturated or unstable,45665457.25962327,0.2335974312244857,69196916.66666667,0.0,True
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.05270462766947,0.5270462761676837,99.94487179487179,0.0,False
UNKNOWN071106_015111_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T28,POOR,MARGINAL,Significant drift persists after baseline correction,640.4685589202197,0.33632755286465915,998726.6,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T2,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,64.95027738960226,0.03673450449046938,115358.78205128205,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T4,DEAD,EXCLUDE,Sensor saturated or unstable,80923.31618845409,0.10973158923727205,20037599.128205128,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T5,POOR,MARGINAL,Significant drift persists after baseline correction,98.83380611141291,0.156258981994304,126538.44230769228,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T6,POOR,MARGINAL,Significant drift persists after baseline correction,10.753856714703,0.02827729875019745,20289.02820512821,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,0.24867705518962482,0.02590385991531633,1164.9307692307696,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T8,DEAD,EXCLUDE,Sensor saturated or unstable,433918.3640464505,0.018334165598230905,103503020.71794872,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,0.254514788917596,0.09426473663265379,1143.6141025641025,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T10,POOR,MARGINAL,Significant drift persists after baseline correction,1.2673483637106346,0.1173470707128616,1981.8128205128207,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T11,DEAD,EXCLUDE,Sensor saturated or unstable,631.7293871675546,0.025867331664102832,318076.0012820513,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T12,DEAD,EXCLUDE,Sensor saturated or unstable,18647.286145263613,0.01664912478505987,8983714.923076924,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T13,DEAD,EXCLUDE,Sensor saturated or unstable,51922.06099749664,0.06512938934526569,12393410.602564102,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T14,DEAD,EXCLUDE,Sensor saturated or unstable,22421.025997529305,0.02151123003445218,7311897.5,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T15,DEAD,EXCLUDE,Sensor saturated or unstable,198229.84655128024,0.09247158002358567,36676425.179487176,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T16,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.5362114095549904,0.022817506789476964,1195.9089743589745,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,92.62972491322182,0.08357066484411,136087.12435897437,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T19,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,133.86608552641968,0.1128053303500537,50338.23333333333,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T21,DEAD,EXCLUDE,Sensor saturated or unstable,217354.087383201,0.17767078462488015,14310755.717948718,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T22,DEAD,EXCLUDE,Sensor saturated or unstable,13959.249528007998,0.1272214786920636,6077713.967948718,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T23,DEAD,EXCLUDE,Sensor saturated or unstable,86782.56211671558,0.19019084734493605,27197343.128205128,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T24,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T25,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T26,DEAD,EXCLUDE,Sensor saturated or unstable,93117658.53518839,0.3103555152334676,73358759.28205128,0.0,True
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T27,DEAD,EXCLUDE,No measurable signal variation,0.033333333333331445,0.33333333300000006,99.97307692307692,0.0,False
UNKNOWN071106_014955_0001VRP_PREGNANCY_CHIP_TEST_10_A_CLEANED,Taurus,T28,POOR,MARGINAL,Significant drift persists after baseline correction,116.68982623550917,0.06245107103853515,998909.4089743588,0.0,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.04983720834270024,0.3569309242690171,101.04638783269962,0.7718048149750627,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T2,GOOD,INCLUDE,Acceptable noise level for sensor data,0.08776818103862888,0.1265975986671344,1036.9395437262356,0.8614409659191374,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,0.8659867970035438,0.13322873799849552,10127.341825095056,0.7415176682604873,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,8.917900076463964,0.1481378750240794,101060.45285171102,0.8985177859969565,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T5,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T6,DEAD,EXCLUDE,No measurable signal variation,0.009805806756908645,0.09805806747103396,190.5003802281369,0.8412998429926078,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T7,GOOD,INCLUDE,Acceptable noise level for sensor data,0.31331481457713134,0.24101139581003167,2024.3999999999999,0.9692259569148299,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T8,POOR,MARGINAL,Significant drift persists after baseline correction,1.406498369608107,0.16744028209418088,19779.219011406843,0.9083551215564146,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,16.39731219949475,0.16579688776015303,198522.17148288974,0.7842770832524418,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T10,POOR,EXCLUDE,Resistance too high (1.94e+06Ω > 1MΩ) - not sensitive,171.6613031318814,0.05138329236466531,1936489.6190114066,0.8151662963699521,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T11,POOR,EXCLUDE,Resistance too low (479Ω < 1kΩ) - not sensitive,0.054025654117252936,0.028434554797057112,478.6353612167301,0.854585942951594,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T12,POOR,MARGINAL,Significant drift persists after baseline correction,0.4236880028495309,0.1925854558319579,4890.618631178706,0.8436315953174185,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T13,POOR,MARGINAL,Significant drift persists after baseline correction,4.200185884173833,0.17949512325451378,48208.38821292775,0.8449285635911433,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T14,POOR,MARGINAL,Significant drift persists after baseline correction,59.04639002530612,0.19662467540888692,472913.91596958175,0.9053634193513267,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T15,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T16,GOOD,INCLUDE,Acceptable noise level for sensor data,0.8165052778840228,0.1360842129784024,10085.692015209126,0.9053289907192358,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T17,POOR,MARGINAL,Significant drift persists after baseline correction,0.7235496151763554,0.16826735236270957,9998.337262357414,0.7935333158223838,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T18,POOR,MARGINAL,Significant drift persists after baseline correction,2.3803069098102685,0.16881609289314364,9809.591254752851,0.9022789226987235,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T19,POOR,MARGINAL,Significant drift persists after baseline correction,0.9024270942803666,0.14793886791238015,10073.219771863118,0.7766005281986297,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T20,POOR,MARGINAL,Significant drift persists after baseline correction,0.7984780598079931,0.1663495957898915,10090.06730038023,0.8097749175834159,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T21,POOR,MARGINAL,Significant drift persists after baseline correction,0.8813900919208921,0.19160654171775257,10024.30380228137,0.8835857841330571,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T22,POOR,MARGINAL,Significant drift persists after baseline correction,2.60555960317311,0.19739087902678684,9761.925475285172,0.8873754686912111,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T23,POOR,MARGINAL,Significant drift persists after baseline correction,0.9432226708832494,0.15213268884966538,10043.342965779466,0.8460647598987899,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T24,POOR,MARGINAL,Significant drift persists after baseline correction,0.7569485027650766,0.16105287292535045,9969.007604562737,0.8531268376462032,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T25,POOR,MARGINAL,Significant drift persists after baseline correction,0.8207774769109577,0.18239499486504848,10039.32319391635,0.7664488056788279,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T26,POOR,MARGINAL,Significant drift persists after baseline correction,0.7739577635633113,0.16825168772748367,9231.908365019011,0.9255993338527652,True
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T27,POOR,EXCLUDE,Resistance too low (100Ω < 1kΩ) - not sensitive,0.0,0.0,100.10038022813688,9.173173516237097e-49,False
UNKNOWN950425_052111_0001VRP_BOX_A_TEST_CLEANED,Taurus,T28,POOR,EXCLUDE,Resistance too high (1.00e+06Ω > 1MΩ) - not sensitive,80.6168269291301,0.15575121122318034,1001034.3330798477,0.801445459464447,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T1,DEAD,EXCLUDE,No measurable signal variation,0.049178347931155886,0.3658089102885796,101.05019011406843,0.8708073272548945,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T2,GOOD,INCLUDE,Acceptable noise level for sensor data,0.09268338375421475,0.12899662655340516,1036.9422053231935,0.8448379873667078,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T3,POOR,MARGINAL,Significant drift persists after baseline correction,0.9908140824373851,0.12232272622532202,10127.325095057035,0.7850743500476762,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T4,POOR,MARGINAL,Significant drift persists after baseline correction,8.774365165909803,0.13478287505215883,101062.39809885932,0.8604262846944817,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T5,DEAD,EXCLUDE,No measurable signal variation,0.0,0.0,0.0,0.0,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T6,DEAD,EXCLUDE,No measurable signal variation,0.009805806756908645,0.09805806747103396,190.50152091254753,0.8289761881052552,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T7,POOR,MARGINAL,Significant drift persists after baseline correction,0.4093058330408004,0.24076813706865452,2024.3201520912546,0.9622564985274333,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T8,POOR,MARGINAL,Significant drift persists after baseline correction,1.5317406869525223,0.15791141102439343,19779.293155893534,0.7960139491096653,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T9,POOR,MARGINAL,Significant drift persists after baseline correction,15.773761523532489,0.1632894567651678,198519.50570342207,0.7115517618744773,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T10,POOR,EXCLUDE,Resistance too high (1.94e+06Ω > 1MΩ) - not sensitive,173.44509375388526,0.1408633913375007,1936298.4904942967,0.8456002324116246,True
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T11,POOR,EXCLUDE,Resistance too low (479Ω < 1kΩ) - not sensitive,0.053675845066402036,0.2592681961545308,478.94790874524716,0.932448799747321,False
UNKNOWN950425_052029_0001VRP_BOX_A_TEST_CLEANED,Taurus,T12,POOR,MARGINAL,Significant drift persists after baseline correction,0.38489399055793144,0.16734521327876803,4890.5,0.8490487248207109,True
